# {InputWorkspace: MoTe2_S1_P0_warm_up_201_280K_target_274.5688actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_warm_up_201_280K_target_274.5688actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
0.00999999	9.76066e-06	9.28512e-07
0.03	8.3444e-06	8.62633e-07
0.05	9.01783e-06	8.92104e-07
0.0699999	8.86596e-06	8.82426e-07
0.0899999	9.12398e-06	8.95064e-07
0.11	9.03592e-06	8.85876e-07
0.13	9.61824e-06	9.11067e-07
0.15	8.72539e-06	8.67563e-07
0.17	8.95764e-06	8.72603e-07
0.19	8.71122e-06	8.64229e-07
0.21	8.30333e-06	8.41994e-07
0.23	8.48455e-06	8.49626e-07
0.25	8.34001e-06	8.42952e-07
0.27	8.59552e-06	8.57942e-07
0.29	8.51969e-06	8.55813e-07
0.31	8.3686e-06	8.48885e-07
0.33	8.40091e-06	8.48608e-07
0.35	8.36214e-06	8.50954e-07
0.37	8.33651e-06	8.51972e-07
0.39	8.6606e-06	8.67071e-07
0.41	8.71099e-06	8.71198e-07
0.43	7.99085e-06	8.36637e-07
0.45	8.60503e-06	8.63686e-07
0.47	9.1473e-06	8.96249e-07
0.49	9.42661e-06	9.08787e-07
0.51	8.81391e-06	8.84462e-07
0.53	8.83662e-06	8.9015e-07
0.55	8.29398e-06	8.59218e-07
0.57	9.55843e-06	9.2064e-07
0.59	1.00401e-05	9.4383e-07
0.61	9.90716e-06	9.3324e-07
0.63	9.75108e-06	9.34414e-07
0.65	1.00478e-05	9.50679e-07
0.67	8.92723e-06	8.89669e-07
0.69	9.63072e-06	9.22224e-07
0.71	9.43066e-06	9.10086e-07
0.73	9.72e-06	9.20969e-07
0.75	9.72868e-06	9.25821e-07
0.77	1.02011e-05	9.32773e-07
0.79	1.0032e-05	9.21967e-07
0.81	1.07284e-05	9.43847e-07
0.83	1.25124e-05	1.03469e-06
0.85	1.32314e-05	1.0588e-06
0.87	1.37955e-05	1.08462e-06
0.89	1.41679e-05	1.08409e-06
0.91	1.64774e-05	1.19108e-06
0.93	1.63714e-05	1.17669e-06
0.95	1.82529e-05	1.25896e-06
0.97	1.83627e-05	1.2613e-06
0.99	1.94596e-05	1.30034e-06
1.01	2.06119e-05	1.36945e-06
1.03	2.02972e-05	1.35854e-06
1.05	1.99825e-05	1.34771e-06
1.07	1.96218e-05	1.32484e-06
1.09	2.24946e-05	1.44401e-06
1.11	2.03984e-05	1.37158e-06
1.13	2.11955e-05	1.39204e-06
1.15	2.02629e-05	1.35146e-06
1.17	2.05821e-05	1.36318e-06
1.19	1.87814e-05	1.30123e-06
1.21	1.80757e-05	1.26965e-06
1.23	1.70384e-05	1.22556e-06
1.25	1.68786e-05	1.21687e-06
1.27	1.46482e-05	1.13162e-06
1.29	1.47373e-05	1.13007e-06
1.31	1.53001e-05	1.14681e-06
1.33	1.27352e-05	1.03593e-06
1.35	-nan	-nan
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
