# {InputWorkspace: MoTe2_S1_P0_warm_up_201_240K_target_234.3003actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_warm_up_201_240K_target_234.3003actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	1.27309e-05	1.06496e-06
-1.15	1.41888e-05	1.12587e-06
-1.13	1.62178e-05	1.21347e-06
-1.11	1.78877e-05	1.27191e-06
-1.09	1.91151e-05	1.32192e-06
-1.07	2.09725e-05	1.38381e-06
-1.05	2.22141e-05	1.42465e-06
-1.03	2.37987e-05	1.47919e-06
-1.01	2.4861e-05	1.51443e-06
-0.99	2.58229e-05	1.54434e-06
-0.97	2.70782e-05	1.58921e-06
-0.95	2.65348e-05	1.56854e-06
-0.93	2.78111e-05	1.61074e-06
-0.91	2.88638e-05	1.63788e-06
-0.89	2.71981e-05	1.59134e-06
-0.87	2.67136e-05	1.57573e-06
-0.85	2.69127e-05	1.58417e-06
-0.83	2.71645e-05	1.59543e-06
-0.81	2.57595e-05	1.55016e-06
-0.79	2.37516e-05	1.49224e-06
-0.77	2.31465e-05	1.46662e-06
-0.75	2.09111e-05	1.38914e-06
-0.73	1.90226e-05	1.32524e-06
-0.71	1.75282e-05	1.26559e-06
-0.69	1.53752e-05	1.17848e-06
-0.67	1.3882e-05	1.11532e-06
-0.65	1.15949e-05	1.01417e-06
-0.63	1.13288e-05	9.98534e-07
-0.61	1.12359e-05	9.97872e-07
-0.59	1.03174e-05	9.46031e-07
-0.57	9.96069e-06	9.34958e-07
-0.55	9.08706e-06	8.92095e-07
-0.53	9.24247e-06	8.96523e-07
-0.51	9.21651e-06	8.85506e-07
-0.49	8.43434e-06	8.53563e-07
-0.47	8.98972e-06	8.86348e-07
-0.45	8.14985e-06	8.46119e-07
-0.43	8.6749e-06	8.71255e-07
-0.41	8.00939e-06	8.38943e-07
-0.39	8.27782e-06	8.51492e-07
-0.37	9.01939e-06	8.96775e-07
-0.35	8.38595e-06	8.63631e-07
-0.33	8.03739e-06	8.43872e-07
-0.31	8.92804e-06	8.93875e-07
-0.29	8.24676e-06	8.57671e-07
-0.27	8.13718e-06	8.5138e-07
-0.25	7.85574e-06	8.40008e-07
-0.23	8.09921e-06	8.5208e-07
-0.21	8.79596e-06	8.87136e-07
-0.19	8.55509e-06	8.76671e-07
-0.17	8.5352e-06	8.77724e-07
-0.15	8.8272e-06	8.96687e-07
-0.13	9.37678e-06	9.21167e-07
-0.11	9.18309e-06	9.13624e-07
-0.09	9.72306e-06	9.36242e-07
-0.0700001	8.97403e-06	8.9963e-07
-0.0500001	9.08975e-06	9.045e-07
-0.0300001	9.84453e-06	9.44996e-07
-0.00999999	9.52552e-06	9.19241e-07
