# {InputWorkspace: MoTe2_S1_P0_warm_up_201_290K_target_284.548actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_warm_up_201_290K_target_284.548actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	1.52918e-05	1.16738e-06
-1.15	1.50516e-05	1.1589e-06
-1.13	1.64791e-05	1.21454e-06
-1.11	1.73644e-05	1.24626e-06
-1.09	1.80793e-05	1.27635e-06
-1.07	1.90236e-05	1.31013e-06
-1.05	1.91441e-05	1.31255e-06
-1.03	1.97984e-05	1.34177e-06
-1.01	1.957e-05	1.33426e-06
-0.99	2.06972e-05	1.37676e-06
-0.97	2.11879e-05	1.3932e-06
-0.95	2.1221e-05	1.39892e-06
-0.93	2.0935e-05	1.38955e-06
-0.91	2.16401e-05	1.40803e-06
-0.89	2.10295e-05	1.39501e-06
-0.87	2.13005e-05	1.39842e-06
-0.85	2.15608e-05	1.41147e-06
-0.83	2.05495e-05	1.37951e-06
-0.81	2.12108e-05	1.39992e-06
-0.79	2.03122e-05	1.37307e-06
-0.77	2.02399e-05	1.36656e-06
-0.75	1.82143e-05	1.29412e-06
-0.73	1.8527e-05	1.30998e-06
-0.71	1.68977e-05	1.2454e-06
-0.69	1.56481e-05	1.19061e-06
-0.67	1.55026e-05	1.18789e-06
-0.65	1.38907e-05	1.11717e-06
-0.63	1.36648e-05	1.10841e-06
-0.61	1.2458e-05	1.05883e-06
-0.59	1.25391e-05	1.05992e-06
-0.57	1.11192e-05	9.93283e-07
-0.55	1.12499e-05	1.00442e-06
-0.53	1.13906e-05	1.00758e-06
-0.51	1.1693e-05	1.02268e-06
-0.49	1.12392e-05	1.00263e-06
-0.47	1.10355e-05	9.9422e-07
-0.45	1.07917e-05	9.86391e-07
-0.43	1.01521e-05	9.49899e-07
-0.41	1.09031e-05	9.89837e-07
-0.39	9.8586e-06	9.38282e-07
-0.37	1.02884e-05	9.55558e-07
-0.35	1.0536e-05	9.69359e-07
-0.33	9.49248e-06	9.1895e-07
-0.31	9.29422e-06	9.09125e-07
-0.29	9.65707e-06	9.24712e-07
-0.27	1.0026e-05	9.48724e-07
-0.25	9.78607e-06	9.37763e-07
-0.23	8.84866e-06	8.86518e-07
-0.21	9.46368e-06	9.18483e-07
-0.19	9.14339e-06	9.09163e-07
-0.17	9.4663e-06	9.26902e-07
-0.15	8.39013e-06	8.6578e-07
-0.13	8.59617e-06	8.76263e-07
-0.11	9.32816e-06	9.14818e-07
-0.09	8.84386e-06	8.88062e-07
-0.0700001	8.77843e-06	8.89039e-07
-0.0500001	8.66594e-06	8.84393e-07
-0.0300001	9.31616e-06	9.1177e-07
-0.00999999	9.08076e-06	8.94895e-07
