# {InputWorkspace: MoTe2_S1_P0_warm_up_201_160K_target_155.5995actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_warm_up_201_160K_target_155.5995actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	1.46338e-05	1.14577e-06
-1.15	1.59178e-05	1.20122e-06
-1.13	1.6492e-05	1.22471e-06
-1.11	1.85511e-05	1.30092e-06
-1.09	2.03908e-05	1.36108e-06
-1.07	2.30825e-05	1.45467e-06
-1.05	2.28832e-05	1.44963e-06
-1.03	2.34067e-05	1.46612e-06
-1.01	2.55328e-05	1.53094e-06
-0.99	2.58305e-05	1.54532e-06
-0.97	2.79633e-05	1.61094e-06
-0.95	2.7019e-05	1.58769e-06
-0.93	2.72101e-05	1.59425e-06
-0.91	2.61363e-05	1.56075e-06
-0.89	2.67053e-05	1.57742e-06
-0.87	2.64132e-05	1.56662e-06
-0.85	2.7343e-05	1.59903e-06
-0.83	2.44244e-05	1.50412e-06
-0.81	2.27589e-05	1.45749e-06
-0.79	2.21434e-05	1.42528e-06
-0.77	1.97492e-05	1.34313e-06
-0.75	1.75727e-05	1.26759e-06
-0.73	1.61552e-05	1.21298e-06
-0.71	1.41532e-05	1.13141e-06
-0.69	1.26797e-05	1.06096e-06
-0.67	1.07965e-05	9.6789e-07
-0.65	1.09519e-05	9.81771e-07
-0.63	9.59647e-06	9.11296e-07
-0.61	1.02337e-05	9.43307e-07
-0.59	9.32165e-06	9.02726e-07
-0.57	9.23096e-06	8.99228e-07
-0.55	8.47259e-06	8.59361e-07
-0.53	8.09939e-06	8.43114e-07
-0.51	8.56556e-06	8.63685e-07
-0.49	8.76405e-06	8.83219e-07
-0.47	8.29227e-06	8.52846e-07
-0.45	8.78731e-06	8.83595e-07
-0.43	7.77175e-06	8.25317e-07
-0.41	7.85843e-06	8.32864e-07
-0.39	7.93319e-06	8.41204e-07
-0.37	8.23298e-06	8.55561e-07
-0.35	8.40456e-06	8.6371e-07
-0.33	8.22211e-06	8.52169e-07
-0.31	7.99036e-06	8.45555e-07
-0.29	7.71848e-06	8.28987e-07
-0.27	7.982e-06	8.40874e-07
-0.25	7.93958e-06	8.43768e-07
-0.23	7.90295e-06	8.41569e-07
-0.21	8.65638e-06	8.79753e-07
-0.19	8.67491e-06	8.84594e-07
-0.17	8.52043e-06	8.76881e-07
-0.15	8.41085e-06	8.73448e-07
-0.13	8.62377e-06	8.82154e-07
-0.11	9.37402e-06	9.15955e-07
-0.09	9.12169e-06	9.03682e-07
-0.0700001	9.27104e-06	9.12373e-07
-0.0500001	9.78275e-06	9.35745e-07
-0.0300001	9.75491e-06	9.3136e-07
-0.00999999	9.81366e-06	9.30965e-07
