# {InputWorkspace: MoTe2_S1_P0_warm_up_201_300K_target_298.348actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_warm_up_201_300K_target_298.348actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	1.79183e-05	1.26475e-06
-1.15	1.80485e-05	1.27079e-06
-1.13	1.89249e-05	1.30438e-06
-1.11	1.86322e-05	1.2902e-06
-1.09	1.99343e-05	1.3424e-06
-1.07	1.90822e-05	1.31112e-06
-1.05	1.89438e-05	1.31017e-06
-1.03	1.90416e-05	1.3131e-06
-1.01	1.99492e-05	1.34801e-06
-0.99	1.85799e-05	1.29514e-06
-0.97	1.84329e-05	1.30311e-06
-0.95	1.89566e-05	1.31546e-06
-0.93	1.7701e-05	1.26863e-06
-0.91	1.74564e-05	1.25943e-06
-0.89	1.79482e-05	1.27977e-06
-0.87	1.77025e-05	1.26613e-06
-0.85	1.80795e-05	1.29057e-06
-0.83	1.77242e-05	1.2714e-06
-0.81	1.76359e-05	1.27143e-06
-0.79	1.76362e-05	1.27263e-06
-0.77	1.60198e-05	1.20963e-06
-0.75	1.62911e-05	1.22361e-06
-0.73	1.66192e-05	1.23442e-06
-0.71	1.63874e-05	1.22692e-06
-0.69	1.63926e-05	1.22246e-06
-0.67	1.54179e-05	1.18907e-06
-0.65	1.52954e-05	1.1848e-06
-0.63	1.48683e-05	1.1633e-06
-0.61	1.50211e-05	1.17429e-06
-0.59	1.45775e-05	1.15479e-06
-0.57	1.37074e-05	1.11696e-06
-0.55	1.30637e-05	1.08971e-06
-0.53	1.25626e-05	1.06857e-06
-0.51	1.27073e-05	1.07025e-06
-0.49	1.25292e-05	1.06305e-06
-0.47	1.14079e-05	1.01994e-06
-0.45	1.17168e-05	1.02488e-06
-0.43	1.16009e-05	1.02532e-06
-0.41	1.17272e-05	1.02935e-06
-0.39	1.0791e-05	9.85945e-07
-0.37	1.10525e-05	9.97646e-07
-0.35	1.11864e-05	1.00192e-06
-0.33	9.91812e-06	9.4453e-07
-0.31	1.06036e-05	9.77162e-07
-0.29	9.55767e-06	9.23779e-07
-0.27	9.45139e-06	9.17359e-07
-0.25	8.69729e-06	8.80385e-07
-0.23	8.85615e-06	8.88034e-07
-0.21	9.12557e-06	8.97512e-07
-0.19	8.70549e-06	8.79982e-07
-0.17	9.18294e-06	9.0745e-07
-0.15	8.78295e-06	8.89352e-07
-0.13	8.79283e-06	8.91832e-07
-0.11	9.0187e-06	8.96146e-07
-0.09	8.84745e-06	8.88966e-07
-0.0700001	9.03774e-06	8.97845e-07
-0.0500001	9.24395e-06	9.13595e-07
-0.0300001	9.48907e-06	9.17683e-07
-0.00999999	8.48908e-06	8.66394e-07
