# {InputWorkspace: MoTe2_S1_P0_warm_up_201_180K_target_174.4855actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_warm_up_201_180K_target_174.4855actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
0.00999999	9.8271e-06	9.30525e-07
0.03	9.77002e-06	9.27983e-07
0.05	9.33689e-06	8.99943e-07
0.0699999	9.54337e-06	9.12185e-07
0.0899999	8.72364e-06	8.71898e-07
0.11	8.80215e-06	8.64164e-07
0.13	9.22387e-06	8.89818e-07
0.15	8.96521e-06	8.73745e-07
0.17	8.68821e-06	8.58563e-07
0.19	8.60727e-06	8.57323e-07
0.21	8.10254e-06	8.30508e-07
0.23	7.9129e-06	8.18696e-07
0.25	7.53318e-06	8.0708e-07
0.27	7.69642e-06	8.12088e-07
0.29	7.97857e-06	8.26363e-07
0.31	7.47037e-06	8.02032e-07
0.33	7.40784e-06	7.95427e-07
0.35	7.41557e-06	8.00102e-07
0.37	7.15162e-06	7.83658e-07
0.39	7.2748e-06	7.94739e-07
0.41	7.23142e-06	7.87331e-07
0.43	7.78154e-06	8.26224e-07
0.45	7.80196e-06	8.26121e-07
0.47	7.4926e-06	8.08257e-07
0.49	7.49119e-06	8.04933e-07
0.51	7.25307e-06	7.95964e-07
0.53	7.44824e-06	8.08112e-07
0.55	7.55502e-06	8.11953e-07
0.57	6.86194e-06	7.69395e-07
0.59	7.8825e-06	8.31244e-07
0.61	7.6226e-06	8.11541e-07
0.63	7.92844e-06	8.34058e-07
0.65	7.79686e-06	8.29773e-07
0.67	7.62054e-06	8.11883e-07
0.69	7.92144e-06	8.25305e-07
0.71	8.62663e-06	8.65768e-07
0.73	9.43003e-06	8.98753e-07
0.75	1.0015e-05	9.26322e-07
0.77	1.16356e-05	9.88355e-07
0.79	1.20318e-05	9.95646e-07
0.81	1.3904e-05	1.06654e-06
0.83	1.5249e-05	1.14064e-06
0.85	1.59696e-05	1.15995e-06
0.87	1.70762e-05	1.1893e-06
0.89	1.81152e-05	1.22295e-06
0.91	2.14771e-05	1.35722e-06
0.93	2.13305e-05	1.35213e-06
0.95	2.31367e-05	1.43046e-06
0.97	2.31575e-05	1.42455e-06
0.99	2.34929e-05	1.44074e-06
1.01	2.5111e-05	1.52322e-06
1.03	2.39663e-05	1.49147e-06
1.05	2.47222e-05	1.50707e-06
1.07	2.44495e-05	1.49532e-06
1.09	2.42731e-05	1.50365e-06
1.11	2.38826e-05	1.4931e-06
1.13	2.17404e-05	1.41635e-06
1.15	1.9976e-05	1.34485e-06
1.17	1.93694e-05	1.3279e-06
1.19	1.79037e-05	1.27084e-06
1.21	1.59817e-05	1.19691e-06
1.23	1.46474e-05	1.13498e-06
1.25	1.3904e-05	1.10391e-06
1.27	1.15878e-05	1.00825e-06
1.29	1.04254e-05	9.54226e-07
1.31	1.02412e-05	9.36512e-07
1.33	9.3732e-06	8.97803e-07
1.35	-nan	-nan
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
