# {InputWorkspace: MoTe2_S1_P0_cool_down_201_220K_target_226.0478actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_cool_down_201_220K_target_226.0478actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	1.45983e-05	1.39633e-06
-1.15	1.61463e-05	1.48039e-06
-1.13	1.74546e-05	1.54041e-06
-1.11	1.9124e-05	1.61486e-06
-1.09	2.10919e-05	1.69629e-06
-1.07	2.5032e-05	1.85791e-06
-1.05	2.60945e-05	1.89606e-06
-1.03	2.75299e-05	1.94539e-06
-1.01	2.92941e-05	2.01267e-06
-0.99	3.2567e-05	2.12782e-06
-0.97	3.39249e-05	2.17211e-06
-0.95	3.51562e-05	2.20537e-06
-0.93	3.54946e-05	2.21582e-06
-0.91	3.51663e-05	2.20402e-06
-0.89	3.42874e-05	2.17914e-06
-0.87	3.46312e-05	2.19106e-06
-0.85	3.53465e-05	2.21938e-06
-0.83	3.39306e-05	2.17749e-06
-0.81	3.36897e-05	2.16554e-06
-0.79	3.07196e-05	2.06233e-06
-0.77	2.93317e-05	2.01912e-06
-0.75	2.70097e-05	1.93509e-06
-0.73	2.39621e-05	1.82106e-06
-0.71	2.1975e-05	1.73487e-06
-0.69	2.05781e-05	1.67681e-06
-0.67	1.81759e-05	1.57532e-06
-0.65	1.59932e-05	1.4635e-06
-0.63	1.40288e-05	1.37014e-06
-0.61	1.35286e-05	1.33692e-06
-0.59	1.22257e-05	1.27177e-06
-0.57	1.16341e-05	1.24033e-06
-0.55	1.14717e-05	1.22489e-06
-0.53	1.06586e-05	1.18047e-06
-0.51	1.1024e-05	1.19955e-06
-0.49	9.78323e-06	1.13845e-06
-0.47	9.77627e-06	1.14372e-06
-0.45	1.00874e-05	1.14896e-06
-0.43	8.97411e-06	1.09123e-06
-0.41	9.33942e-06	1.11669e-06
-0.39	8.66023e-06	1.07148e-06
-0.37	8.9133e-06	1.07675e-06
-0.35	8.73817e-06	1.08023e-06
-0.33	8.09485e-06	1.03109e-06
-0.31	8.35512e-06	1.04916e-06
-0.29	9.47394e-06	1.12473e-06
-0.27	8.71845e-06	1.07463e-06
-0.25	8.36516e-06	1.05553e-06
-0.23	8.29503e-06	1.05136e-06
-0.21	8.12656e-06	1.0365e-06
-0.19	8.83956e-06	1.08847e-06
-0.17	9.00234e-06	1.10173e-06
-0.15	9.506e-06	1.12875e-06
-0.13	8.24287e-06	1.0522e-06
-0.11	9.80829e-06	1.14893e-06
-0.09	9.48503e-06	1.1355e-06
-0.0700001	9.83176e-06	1.14363e-06
-0.0500001	9.50822e-06	1.12954e-06
-0.0300001	9.60763e-06	1.126e-06
-0.00999999	1.01334e-05	1.16119e-06
