# {InputWorkspace: MoTe2_S1_P0_warm_up_201_210K_target_204.3628actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_warm_up_201_210K_target_204.3628actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
0.00999999	9.808e-06	9.34232e-07
0.03	1.01978e-05	9.4752e-07
0.05	9.33974e-06	9.04242e-07
0.0699999	8.76187e-06	8.71602e-07
0.0899999	8.99943e-06	8.87301e-07
0.11	9.39968e-06	9.01605e-07
0.13	9.25715e-06	8.90061e-07
0.15	9.33944e-06	8.93026e-07
0.17	8.83746e-06	8.59904e-07
0.19	8.85428e-06	8.684e-07
0.21	8.27816e-06	8.3597e-07
0.23	8.34899e-06	8.40889e-07
0.25	7.86578e-06	8.16046e-07
0.27	7.86186e-06	8.19468e-07
0.29	7.708e-06	8.1051e-07
0.31	7.40149e-06	8.03095e-07
0.33	8.14442e-06	8.37817e-07
0.35	7.79163e-06	8.1975e-07
0.37	7.73577e-06	8.17812e-07
0.39	7.34947e-06	7.94721e-07
0.41	7.7106e-06	8.1746e-07
0.43	7.62958e-06	8.15555e-07
0.45	7.28583e-06	7.98977e-07
0.47	7.78469e-06	8.23547e-07
0.49	6.94567e-06	7.78061e-07
0.51	7.49678e-06	8.08618e-07
0.53	8.19804e-06	8.46849e-07
0.55	7.7965e-06	8.29166e-07
0.57	6.95264e-06	7.80604e-07
0.59	7.31273e-06	8.00092e-07
0.61	7.6994e-06	8.19164e-07
0.63	7.8605e-06	8.2964e-07
0.65	8.17021e-06	8.45814e-07
0.67	7.81602e-06	8.2522e-07
0.69	8.59894e-06	8.70063e-07
0.71	9.22672e-06	8.9376e-07
0.73	9.39778e-06	9.02136e-07
0.75	9.44342e-06	9.00805e-07
0.77	1.06556e-05	9.48989e-07
0.79	1.17604e-05	9.93752e-07
0.81	1.35772e-05	1.05827e-06
0.83	1.49124e-05	1.12736e-06
0.85	1.54762e-05	1.14351e-06
0.87	1.71186e-05	1.19796e-06
0.89	1.83166e-05	1.22367e-06
0.91	2.02643e-05	1.32111e-06
0.93	2.19179e-05	1.37749e-06
0.95	2.2908e-05	1.41749e-06
0.97	2.35962e-05	1.44309e-06
0.99	2.40771e-05	1.45574e-06
1.01	2.46652e-05	1.51265e-06
1.03	2.45189e-05	1.50572e-06
1.05	2.49674e-05	1.51613e-06
1.07	2.49687e-05	1.51061e-06
1.09	2.44105e-05	1.51251e-06
1.11	2.29753e-05	1.46404e-06
1.13	2.38956e-05	1.48629e-06
1.15	2.2e-05	1.41252e-06
1.17	2.01456e-05	1.35312e-06
1.19	1.86288e-05	1.30545e-06
1.21	1.71675e-05	1.24604e-06
1.23	1.60435e-05	1.19052e-06
1.25	1.38197e-05	1.09935e-06
1.27	1.27163e-05	1.06007e-06
1.29	1.17718e-05	1.01735e-06
1.31	1.10433e-05	9.80505e-07
1.33	9.9025e-06	9.2651e-07
1.35	-nan	-nan
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
