# {InputWorkspace: MoTe2_S1_P0_warm_up_201_220K_target_214.3477actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_warm_up_201_220K_target_214.3477actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	1.29179e-05	1.07583e-06
-1.15	1.49035e-05	1.16138e-06
-1.13	1.62351e-05	1.21352e-06
-1.11	1.89402e-05	1.31279e-06
-1.09	1.92672e-05	1.32725e-06
-1.07	2.14168e-05	1.40304e-06
-1.05	2.20929e-05	1.4266e-06
-1.03	2.4732e-05	1.50976e-06
-1.01	2.54763e-05	1.52898e-06
-0.99	2.52021e-05	1.52929e-06
-0.97	2.70584e-05	1.58583e-06
-0.95	2.72334e-05	1.59454e-06
-0.93	2.77711e-05	1.60843e-06
-0.91	2.65531e-05	1.57352e-06
-0.89	2.70322e-05	1.58608e-06
-0.87	2.70011e-05	1.58918e-06
-0.85	2.55312e-05	1.54293e-06
-0.83	2.66154e-05	1.58031e-06
-0.81	2.5178e-05	1.53799e-06
-0.79	2.29616e-05	1.45866e-06
-0.77	2.1521e-05	1.40965e-06
-0.75	1.96591e-05	1.34771e-06
-0.73	1.82363e-05	1.29474e-06
-0.71	1.67657e-05	1.23417e-06
-0.69	1.41109e-05	1.128e-06
-0.67	1.27842e-05	1.07232e-06
-0.65	1.17029e-05	1.01523e-06
-0.63	1.11813e-05	9.93003e-07
-0.61	1.0562e-05	9.68468e-07
-0.59	9.59428e-06	9.17663e-07
-0.57	9.40103e-06	9.01105e-07
-0.55	8.54367e-06	8.6259e-07
-0.53	9.01032e-06	8.88268e-07
-0.51	8.79518e-06	8.7233e-07
-0.49	8.99676e-06	8.84814e-07
-0.47	9.19588e-06	8.97171e-07
-0.45	8.50149e-06	8.67564e-07
-0.43	8.52643e-06	8.6555e-07
-0.41	8.65575e-06	8.73497e-07
-0.39	8.52185e-06	8.6614e-07
-0.37	8.28323e-06	8.56563e-07
-0.35	8.65452e-06	8.75222e-07
-0.33	8.54139e-06	8.74576e-07
-0.31	8.36112e-06	8.59994e-07
-0.29	7.70584e-06	8.26426e-07
-0.27	7.94497e-06	8.42357e-07
-0.25	7.91252e-06	8.4235e-07
-0.23	7.95315e-06	8.46887e-07
-0.21	8.8504e-06	8.90123e-07
-0.19	8.6719e-06	8.85276e-07
-0.17	9.34075e-06	9.25711e-07
-0.15	8.80936e-06	8.93547e-07
-0.13	8.77447e-06	8.96999e-07
-0.11	9.65041e-06	9.34438e-07
-0.09	9.54641e-06	9.28604e-07
-0.0700001	9.33286e-06	9.18182e-07
-0.0500001	9.94005e-06	9.47388e-07
-0.0300001	9.8642e-06	9.3883e-07
-0.00999999	9.75721e-06	9.3432e-07
