# {InputWorkspace: MoTe2_S1_P0_cool_down_201_290K_target_293.818actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_cool_down_201_290K_target_293.818actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	1.71343e-05	1.51493e-06
-1.15	1.74702e-05	1.5358e-06
-1.13	1.84491e-05	1.58123e-06
-1.11	1.74583e-05	1.5363e-06
-1.09	1.80095e-05	1.56788e-06
-1.07	1.78723e-05	1.55251e-06
-1.05	1.69394e-05	1.51144e-06
-1.03	1.63333e-05	1.47506e-06
-1.01	1.5988e-05	1.45765e-06
-0.99	1.59207e-05	1.44914e-06
-0.97	1.38349e-05	1.3452e-06
-0.95	1.56293e-05	1.4251e-06
-0.93	1.43462e-05	1.36335e-06
-0.91	1.36997e-05	1.32978e-06
-0.89	1.44722e-05	1.37357e-06
-0.87	1.54201e-05	1.42202e-06
-0.85	1.68781e-05	1.49613e-06
-0.83	1.72562e-05	1.51793e-06
-0.81	1.73099e-05	1.52074e-06
-0.79	1.90535e-05	1.60804e-06
-0.77	1.94024e-05	1.6244e-06
-0.75	1.97936e-05	1.64679e-06
-0.73	2.10878e-05	1.69668e-06
-0.71	2.01268e-05	1.65153e-06
-0.69	2.11334e-05	1.70551e-06
-0.67	2.28646e-05	1.77768e-06
-0.65	2.37344e-05	1.80752e-06
-0.63	2.3895e-05	1.81955e-06
-0.61	2.35091e-05	1.80674e-06
-0.59	2.26365e-05	1.76835e-06
-0.57	2.3041e-05	1.78932e-06
-0.55	2.2705e-05	1.77725e-06
-0.53	2.2376e-05	1.76752e-06
-0.51	2.01635e-05	1.67184e-06
-0.49	1.9311e-05	1.63845e-06
-0.47	1.92341e-05	1.63628e-06
-0.45	1.69486e-05	1.5368e-06
-0.43	1.72188e-05	1.54394e-06
-0.41	1.62867e-05	1.50527e-06
-0.39	1.37202e-05	1.37842e-06
-0.37	1.39898e-05	1.38351e-06
-0.35	1.27142e-05	1.32157e-06
-0.33	1.20404e-05	1.27735e-06
-0.31	1.09898e-05	1.21851e-06
-0.29	1.13134e-05	1.2332e-06
-0.27	9.09455e-06	1.0955e-06
-0.25	9.64265e-06	1.12619e-06
-0.23	9.21158e-06	1.0998e-06
-0.21	9.31499e-06	1.10583e-06
-0.19	8.40575e-06	1.05213e-06
-0.17	7.87842e-06	1.01284e-06
-0.15	8.9518e-06	1.09196e-06
-0.13	8.23383e-06	1.04544e-06
-0.11	8.31148e-06	1.04544e-06
-0.09	8.55463e-06	1.07024e-06
-0.0700001	7.67056e-06	1.00895e-06
-0.0500001	7.67766e-06	9.98504e-07
-0.0300001	8.55133e-06	1.06268e-06
-0.00999999	9.1544e-06	1.09865e-06
