# {InputWorkspace: MoTe2_S1_P0_cool_down_201_150K_target_156.3121actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_cool_down_201_150K_target_156.3121actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	1.58725e-05	1.46454e-06
-1.15	1.75111e-05	1.54699e-06
-1.13	2.19918e-05	1.74221e-06
-1.11	2.41625e-05	1.82986e-06
-1.09	2.54885e-05	1.882e-06
-1.07	2.82898e-05	1.98279e-06
-1.05	3.02112e-05	2.04692e-06
-1.03	3.32002e-05	2.14063e-06
-1.01	3.27262e-05	2.12862e-06
-0.99	3.4137e-05	2.1827e-06
-0.97	3.43797e-05	2.18582e-06
-0.95	3.47181e-05	2.18949e-06
-0.93	3.51287e-05	2.21025e-06
-0.91	3.56272e-05	2.22202e-06
-0.89	3.57421e-05	2.23244e-06
-0.87	3.53174e-05	2.21518e-06
-0.85	3.30161e-05	2.13524e-06
-0.83	3.19923e-05	2.1079e-06
-0.81	3.03172e-05	2.05302e-06
-0.79	2.58751e-05	1.88442e-06
-0.77	2.50084e-05	1.84967e-06
-0.75	2.22192e-05	1.74103e-06
-0.73	1.99792e-05	1.64745e-06
-0.71	1.9048e-05	1.60633e-06
-0.69	1.5908e-05	1.45438e-06
-0.67	1.26088e-05	1.28629e-06
-0.65	1.24143e-05	1.28313e-06
-0.63	1.17621e-05	1.23858e-06
-0.61	1.08794e-05	1.17874e-06
-0.59	9.96655e-06	1.14194e-06
-0.57	9.70094e-06	1.12448e-06
-0.55	1.03642e-05	1.15291e-06
-0.53	8.31909e-06	1.04049e-06
-0.51	9.39893e-06	1.10978e-06
-0.49	9.16154e-06	1.09636e-06
-0.47	8.52146e-06	1.06016e-06
-0.45	9.06743e-06	1.09599e-06
-0.43	9.46085e-06	1.11281e-06
-0.41	8.53724e-06	1.06452e-06
-0.39	7.79705e-06	1.01684e-06
-0.37	7.55834e-06	9.99694e-07
-0.35	7.86893e-06	1.02283e-06
-0.33	8.80814e-06	1.09327e-06
-0.31	8.51753e-06	1.07265e-06
-0.29	9.46661e-06	1.12268e-06
-0.27	7.90377e-06	1.02468e-06
-0.25	8.29248e-06	1.06051e-06
-0.23	8.27794e-06	1.05574e-06
-0.21	8.68985e-06	1.08043e-06
-0.19	9.02663e-06	1.10573e-06
-0.17	8.38349e-06	1.07029e-06
-0.15	9.18384e-06	1.11168e-06
-0.13	9.53743e-06	1.13951e-06
-0.11	9.85974e-06	1.15518e-06
-0.09	9.82053e-06	1.14881e-06
-0.0700001	9.43896e-06	1.12441e-06
-0.0500001	9.61825e-06	1.13556e-06
-0.0300001	1.06271e-05	1.18947e-06
-0.00999999	9.82973e-06	1.13458e-06
