# {InputWorkspace: MoTe2_S1_P0_warm_up_201_170K_target_164.7089actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_warm_up_201_170K_target_164.7089actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	1.41148e-05	1.12904e-06
-1.15	1.59814e-05	1.20844e-06
-1.13	1.76426e-05	1.2698e-06
-1.11	1.9188e-05	1.32588e-06
-1.09	2.08842e-05	1.38556e-06
-1.07	2.15818e-05	1.40692e-06
-1.05	2.35985e-05	1.47142e-06
-1.03	2.4084e-05	1.48846e-06
-1.01	2.64534e-05	1.5637e-06
-0.99	2.62422e-05	1.56175e-06
-0.97	2.75366e-05	1.6024e-06
-0.95	2.64003e-05	1.56906e-06
-0.93	2.71841e-05	1.59392e-06
-0.91	2.63223e-05	1.5646e-06
-0.89	2.67706e-05	1.57932e-06
-0.87	2.59715e-05	1.56013e-06
-0.85	2.44879e-05	1.51121e-06
-0.83	2.46837e-05	1.51759e-06
-0.81	2.35488e-05	1.47962e-06
-0.79	2.18772e-05	1.41874e-06
-0.77	1.95627e-05	1.33687e-06
-0.75	1.79401e-05	1.27994e-06
-0.73	1.70125e-05	1.24694e-06
-0.71	1.50717e-05	1.16179e-06
-0.69	1.3292e-05	1.08862e-06
-0.67	1.15249e-05	1.00967e-06
-0.65	1.07876e-05	9.7208e-07
-0.63	1.07632e-05	9.71441e-07
-0.61	9.49239e-06	9.05581e-07
-0.59	9.37549e-06	9.05609e-07
-0.57	8.93657e-06	8.837e-07
-0.55	8.47498e-06	8.57994e-07
-0.53	7.94902e-06	8.30194e-07
-0.51	8.53961e-06	8.60444e-07
-0.49	7.57762e-06	8.11952e-07
-0.47	8.52172e-06	8.65085e-07
-0.45	8.85346e-06	8.85794e-07
-0.43	8.21084e-06	8.57335e-07
-0.41	8.50885e-06	8.66258e-07
-0.39	7.89293e-06	8.27701e-07
-0.37	8.21696e-06	8.52332e-07
-0.35	8.26793e-06	8.57564e-07
-0.33	8.20168e-06	8.58603e-07
-0.31	8.05092e-06	8.44663e-07
-0.29	7.67324e-06	8.27983e-07
-0.27	8.27701e-06	8.59754e-07
-0.25	7.99608e-06	8.49297e-07
-0.23	7.97078e-06	8.42978e-07
-0.21	8.3751e-06	8.6203e-07
-0.19	8.507e-06	8.78202e-07
-0.17	8.68707e-06	8.8764e-07
-0.15	9.06015e-06	9.05078e-07
-0.13	9.18553e-06	9.13472e-07
-0.11	8.58238e-06	8.7931e-07
-0.09	9.24149e-06	9.10403e-07
-0.0700001	9.26998e-06	9.14348e-07
-0.0500001	9.72745e-06	9.38417e-07
-0.0300001	9.66226e-06	9.32906e-07
-0.00999999	8.87881e-06	8.89859e-07
