# {InputWorkspace: MoTe2_S1_P0_cool_down_201_170K_target_176.2681actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_cool_down_201_170K_target_176.2681actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	1.56173e-05	1.4553e-06
-1.15	1.74008e-05	1.54369e-06
-1.13	2.04192e-05	1.67896e-06
-1.11	2.16002e-05	1.72129e-06
-1.09	2.50716e-05	1.86587e-06
-1.07	2.84872e-05	1.98493e-06
-1.05	2.96801e-05	2.03015e-06
-1.03	3.16847e-05	2.09222e-06
-1.01	3.27303e-05	2.12652e-06
-0.99	3.39615e-05	2.17218e-06
-0.97	3.46485e-05	2.19454e-06
-0.95	3.4507e-05	2.18912e-06
-0.93	3.35216e-05	2.1558e-06
-0.91	3.6721e-05	2.26205e-06
-0.89	3.44596e-05	2.18513e-06
-0.87	3.51163e-05	2.21153e-06
-0.85	3.36933e-05	2.16132e-06
-0.83	3.36613e-05	2.16771e-06
-0.81	3.33541e-05	2.15322e-06
-0.79	3.00168e-05	2.03161e-06
-0.77	2.52645e-05	1.86366e-06
-0.75	2.39189e-05	1.81749e-06
-0.73	2.10561e-05	1.69948e-06
-0.71	1.84964e-05	1.57561e-06
-0.69	1.5605e-05	1.44397e-06
-0.67	1.42514e-05	1.3695e-06
-0.65	1.32488e-05	1.31483e-06
-0.63	1.27598e-05	1.29602e-06
-0.61	1.11079e-05	1.20415e-06
-0.59	1.07925e-05	1.17747e-06
-0.57	1.05146e-05	1.16249e-06
-0.55	9.50373e-06	1.11091e-06
-0.53	8.92155e-06	1.07625e-06
-0.51	1.00809e-05	1.14877e-06
-0.49	8.51973e-06	1.05588e-06
-0.47	8.69441e-06	1.06805e-06
-0.45	8.80663e-06	1.07613e-06
-0.43	8.48477e-06	1.0555e-06
-0.41	8.30526e-06	1.04751e-06
-0.39	8.97426e-06	1.09103e-06
-0.37	9.40303e-06	1.11812e-06
-0.35	8.27824e-06	1.03934e-06
-0.33	8.27974e-06	1.05136e-06
-0.31	8.28252e-06	1.04486e-06
-0.29	8.41629e-06	1.06595e-06
-0.27	8.86673e-06	1.08823e-06
-0.25	7.66449e-06	1.00685e-06
-0.23	8.50458e-06	1.06179e-06
-0.21	8.52093e-06	1.06521e-06
-0.19	9.3885e-06	1.12583e-06
-0.17	9.51247e-06	1.1305e-06
-0.15	8.64042e-06	1.08503e-06
-0.13	1.01797e-05	1.18098e-06
-0.11	9.29655e-06	1.11677e-06
-0.09	9.24537e-06	1.12016e-06
-0.0700001	9.75189e-06	1.15016e-06
-0.0500001	9.95601e-06	1.15247e-06
-0.0300001	9.76661e-06	1.13396e-06
-0.00999999	1.02954e-05	1.15799e-06
