# {InputWorkspace: MoTe2_S1_P0_cool_down_201_160K_target_166.3241actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_cool_down_201_160K_target_166.3241actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	1.52691e-05	1.43552e-06
-1.15	1.93078e-05	1.63136e-06
-1.13	2.03643e-05	1.68176e-06
-1.11	2.22728e-05	1.75254e-06
-1.09	2.47649e-05	1.85398e-06
-1.07	2.94152e-05	2.02363e-06
-1.05	2.93377e-05	2.01686e-06
-1.03	3.19151e-05	2.10168e-06
-1.01	3.33657e-05	2.15297e-06
-0.99	3.39082e-05	2.16491e-06
-0.97	3.56356e-05	2.21752e-06
-0.95	3.52862e-05	2.21188e-06
-0.93	3.57025e-05	2.22727e-06
-0.91	3.51118e-05	2.20861e-06
-0.89	3.4201e-05	2.17882e-06
-0.87	3.5137e-05	2.20691e-06
-0.85	3.3393e-05	2.15422e-06
-0.83	3.31852e-05	2.14889e-06
-0.81	3.01869e-05	2.04486e-06
-0.79	2.85302e-05	1.9841e-06
-0.77	2.58942e-05	1.88183e-06
-0.75	2.46401e-05	1.83489e-06
-0.73	2.16381e-05	1.72148e-06
-0.71	1.84895e-05	1.57938e-06
-0.69	1.62539e-05	1.46835e-06
-0.67	1.33182e-05	1.3235e-06
-0.65	1.20898e-05	1.25036e-06
-0.63	1.07345e-05	1.17687e-06
-0.61	1.0291e-05	1.15888e-06
-0.59	1.15667e-05	1.21891e-06
-0.57	1.01568e-05	1.14198e-06
-0.55	9.48712e-06	1.10748e-06
-0.53	9.76243e-06	1.12441e-06
-0.51	9.09689e-06	1.08755e-06
-0.49	9.05336e-06	1.08551e-06
-0.47	8.90357e-06	1.08385e-06
-0.45	8.21851e-06	1.03932e-06
-0.43	9.45389e-06	1.11867e-06
-0.41	7.88528e-06	1.01607e-06
-0.39	8.96483e-06	1.08439e-06
-0.37	8.39589e-06	1.05581e-06
-0.35	8.65094e-06	1.06763e-06
-0.33	8.3527e-06	1.05954e-06
-0.31	8.25736e-06	1.04996e-06
-0.29	9.2154e-06	1.10976e-06
-0.27	8.24895e-06	1.05313e-06
-0.25	8.45079e-06	1.06784e-06
-0.23	8.41292e-06	1.06168e-06
-0.21	9.1714e-06	1.11178e-06
-0.19	9.71115e-06	1.15122e-06
-0.17	1.02331e-05	1.17945e-06
-0.15	9.32205e-06	1.11804e-06
-0.13	9.41687e-06	1.13032e-06
-0.11	9.35749e-06	1.12903e-06
-0.09	8.74095e-06	1.0842e-06
-0.0700001	1.00646e-05	1.16384e-06
-0.0500001	1.04445e-05	1.17958e-06
-0.0300001	1.02418e-05	1.17002e-06
-0.00999999	9.92147e-06	1.14787e-06
