# {InputWorkspace: MoTe2_S1_P0_warm_up_201_300K_target_294.4689actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_warm_up_201_300K_target_294.4689actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	1.69039e-05	1.22503e-06
-1.15	1.81164e-05	1.27142e-06
-1.13	1.72903e-05	1.24416e-06
-1.11	1.92884e-05	1.31548e-06
-1.09	1.90194e-05	1.31076e-06
-1.07	1.86603e-05	1.29934e-06
-1.05	1.80532e-05	1.27779e-06
-1.03	1.97779e-05	1.33671e-06
-1.01	1.98162e-05	1.34232e-06
-0.99	1.96607e-05	1.33691e-06
-0.97	1.93106e-05	1.32964e-06
-0.95	1.87258e-05	1.30887e-06
-0.93	1.913e-05	1.31974e-06
-0.91	1.97181e-05	1.34167e-06
-0.89	1.85851e-05	1.30109e-06
-0.87	1.88135e-05	1.30927e-06
-0.85	1.85412e-05	1.30292e-06
-0.83	1.89923e-05	1.32266e-06
-0.81	1.85367e-05	1.30269e-06
-0.79	1.76125e-05	1.27127e-06
-0.77	1.74382e-05	1.26718e-06
-0.75	1.79955e-05	1.28792e-06
-0.73	1.72114e-05	1.25458e-06
-0.71	1.67886e-05	1.2372e-06
-0.69	1.59593e-05	1.20583e-06
-0.67	1.62987e-05	1.21709e-06
-0.65	1.51981e-05	1.17907e-06
-0.63	1.44396e-05	1.14944e-06
-0.61	1.37564e-05	1.11468e-06
-0.59	1.41387e-05	1.13448e-06
-0.57	1.39668e-05	1.12809e-06
-0.55	1.31473e-05	1.08936e-06
-0.53	1.26479e-05	1.07123e-06
-0.51	1.19941e-05	1.03951e-06
-0.49	1.21348e-05	1.04576e-06
-0.47	1.15961e-05	1.02124e-06
-0.45	1.10476e-05	1.00134e-06
-0.43	1.05213e-05	9.69081e-07
-0.41	1.10358e-05	1.00221e-06
-0.39	1.08861e-05	9.85344e-07
-0.37	1.07413e-05	9.81176e-07
-0.35	1.05422e-05	9.71724e-07
-0.33	1.02254e-05	9.62342e-07
-0.31	1.01068e-05	9.49023e-07
-0.29	9.65077e-06	9.27003e-07
-0.27	9.60105e-06	9.26509e-07
-0.25	9.82095e-06	9.34312e-07
-0.23	9.33024e-06	9.12815e-07
-0.21	9.02537e-06	8.9589e-07
-0.19	9.85198e-06	9.45063e-07
-0.17	9.33367e-06	9.17528e-07
-0.15	9.02358e-06	8.99404e-07
-0.13	9.33829e-06	9.1739e-07
-0.11	8.86479e-06	8.9363e-07
-0.09	9.10266e-06	9.04091e-07
-0.0700001	8.45819e-06	8.67186e-07
-0.0500001	9.24242e-06	9.10622e-07
-0.0300001	9.09723e-06	9.00429e-07
-0.00999999	8.24551e-06	8.5871e-07
