# {InputWorkspace: MoTe2_S1_P0_cool_down_201_190K_target_196.1417actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_cool_down_201_190K_target_196.1417actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	1.54656e-05	1.44836e-06
-1.15	1.70327e-05	1.52391e-06
-1.13	1.91802e-05	1.62104e-06
-1.11	2.21729e-05	1.7395e-06
-1.09	2.30442e-05	1.78403e-06
-1.07	2.62221e-05	1.90174e-06
-1.05	2.77872e-05	1.95739e-06
-1.03	3.06087e-05	2.06025e-06
-1.01	3.22948e-05	2.11751e-06
-0.99	3.53578e-05	2.21138e-06
-0.97	3.42371e-05	2.17873e-06
-0.95	3.6307e-05	2.24476e-06
-0.93	3.50422e-05	2.20248e-06
-0.91	3.52754e-05	2.21368e-06
-0.89	3.47811e-05	2.19603e-06
-0.87	3.56978e-05	2.22974e-06
-0.85	3.3983e-05	2.17058e-06
-0.83	3.41007e-05	2.18301e-06
-0.81	3.26437e-05	2.13852e-06
-0.79	2.9921e-05	2.03247e-06
-0.77	2.65962e-05	1.9186e-06
-0.75	2.45032e-05	1.84079e-06
-0.73	2.33081e-05	1.79553e-06
-0.71	2.00734e-05	1.65448e-06
-0.69	1.7765e-05	1.55239e-06
-0.67	1.46696e-05	1.39808e-06
-0.65	1.43471e-05	1.37328e-06
-0.63	1.28375e-05	1.3024e-06
-0.61	1.14861e-05	1.22718e-06
-0.59	1.02541e-05	1.15491e-06
-0.57	9.72861e-06	1.12234e-06
-0.55	9.53698e-06	1.11397e-06
-0.53	1.06099e-05	1.16977e-06
-0.51	9.86676e-06	1.12623e-06
-0.49	9.9475e-06	1.14892e-06
-0.47	8.97279e-06	1.08198e-06
-0.45	9.23852e-06	1.09952e-06
-0.43	9.19791e-06	1.09475e-06
-0.41	7.8821e-06	1.01547e-06
-0.39	8.02389e-06	1.02842e-06
-0.37	8.95593e-06	1.09271e-06
-0.35	9.32081e-06	1.11278e-06
-0.33	8.47173e-06	1.05753e-06
-0.31	8.56617e-06	1.07887e-06
-0.29	8.76463e-06	1.07576e-06
-0.27	8.3448e-06	1.05432e-06
-0.25	8.48096e-06	1.06508e-06
-0.23	8.84122e-06	1.08278e-06
-0.21	8.21877e-06	1.04141e-06
-0.19	9.01623e-06	1.10327e-06
-0.17	9.35738e-06	1.12066e-06
-0.15	9.18618e-06	1.11051e-06
-0.13	9.30685e-06	1.1199e-06
-0.11	8.90618e-06	1.08757e-06
-0.09	9.84622e-06	1.14652e-06
-0.0700001	9.07768e-06	1.1038e-06
-0.0500001	1.00328e-05	1.16387e-06
-0.0300001	9.48087e-06	1.12293e-06
-0.00999999	9.69301e-06	1.13198e-06
