# {InputWorkspace: MoTe2_S1_P0_warm_up_201_150K_target_149.8258actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_warm_up_201_150K_target_149.8258actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
0.00999999	9.14067e-06	8.93951e-07
0.03	9.6341e-06	9.14411e-07
0.05	9.19599e-06	8.91377e-07
0.0699999	8.86691e-06	8.75338e-07
0.0899999	8.31751e-06	8.45268e-07
0.11	9.18365e-06	8.8358e-07
0.13	8.44332e-06	8.45444e-07
0.15	8.73749e-06	8.64404e-07
0.17	9.09123e-06	8.7845e-07
0.19	8.64302e-06	8.55847e-07
0.21	8.29207e-06	8.37931e-07
0.23	8.63973e-06	8.61818e-07
0.25	8.44129e-06	8.51345e-07
0.27	7.97945e-06	8.24015e-07
0.29	8.14865e-06	8.37896e-07
0.31	7.22666e-06	7.90234e-07
0.33	6.85652e-06	7.67189e-07
0.35	7.56611e-06	8.0898e-07
0.37	7.2905e-06	7.91014e-07
0.39	7.23505e-06	7.90117e-07
0.41	7.22119e-06	7.86793e-07
0.43	7.35865e-06	8.0085e-07
0.45	7.10739e-06	7.8487e-07
0.47	7.39991e-06	8.06398e-07
0.49	7.29658e-06	7.98999e-07
0.51	6.93769e-06	7.77578e-07
0.53	7.42703e-06	8.05183e-07
0.55	7.28043e-06	7.97981e-07
0.57	7.06448e-06	7.83912e-07
0.59	7.91538e-06	8.27685e-07
0.61	7.33976e-06	8.02344e-07
0.63	8.02016e-06	8.38108e-07
0.65	7.64899e-06	8.16109e-07
0.67	7.53603e-06	8.07484e-07
0.69	7.78815e-06	8.22985e-07
0.71	8.36113e-06	8.49329e-07
0.73	9.16765e-06	8.76687e-07
0.75	1.09722e-05	9.7174e-07
0.77	1.12155e-05	9.70263e-07
0.79	1.23189e-05	1.00958e-06
0.81	1.53984e-05	1.12315e-06
0.83	1.56627e-05	1.15736e-06
0.85	1.62346e-05	1.16743e-06
0.87	1.75906e-05	1.20919e-06
0.89	1.91127e-05	1.25193e-06
0.91	2.11266e-05	1.34872e-06
0.93	2.11199e-05	1.3524e-06
0.95	2.20881e-05	1.39808e-06
0.97	2.25142e-05	1.4077e-06
0.99	2.27054e-05	1.41821e-06
1.01	2.43046e-05	1.50155e-06
1.03	2.43064e-05	1.49758e-06
1.05	2.29616e-05	1.45218e-06
1.07	2.36027e-05	1.46629e-06
1.09	2.4187e-05	1.49884e-06
1.11	2.18562e-05	1.42509e-06
1.13	2.13503e-05	1.40162e-06
1.15	1.9582e-05	1.32727e-06
1.17	1.92657e-05	1.32303e-06
1.19	1.79482e-05	1.27283e-06
1.21	1.52862e-05	1.17136e-06
1.23	1.3781e-05	1.09508e-06
1.25	1.24599e-05	1.04211e-06
1.27	1.10729e-05	9.91725e-07
1.29	1.09688e-05	9.85769e-07
1.31	9.66179e-06	9.11512e-07
1.33	9.89547e-06	9.26105e-07
1.35	-nan	-nan
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
