# {InputWorkspace: MoTe2_S1_P0_cool_down_201_260K_target_265.6389actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_cool_down_201_260K_target_265.6389actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
0.00999999	7.85651e-06	1.00752e-06
0.03	8.38777e-06	1.05492e-06
0.05	7.64134e-06	1.00881e-06
0.0699999	7.6115e-06	9.99735e-07
0.0899999	7.85719e-06	1.01382e-06
0.11	8.67158e-06	1.05424e-06
0.13	8.48054e-06	1.05065e-06
0.15	7.9835e-06	1.02349e-06
0.17	8.82429e-06	1.06507e-06
0.19	8.97653e-06	1.07459e-06
0.21	9.17435e-06	1.09455e-06
0.23	8.81404e-06	1.06676e-06
0.25	8.50034e-06	1.03561e-06
0.27	8.4386e-06	1.04031e-06
0.29	9.1332e-06	1.07113e-06
0.31	8.53971e-06	1.0485e-06
0.33	9.48376e-06	1.1132e-06
0.35	9.60131e-06	1.12321e-06
0.37	9.41364e-06	1.11145e-06
0.39	8.8045e-06	1.07276e-06
0.41	9.85994e-06	1.13283e-06
0.43	9.70027e-06	1.12321e-06
0.45	9.57527e-06	1.11289e-06
0.47	1.05862e-05	1.18548e-06
0.49	9.98017e-06	1.14922e-06
0.51	1.00757e-05	1.15771e-06
0.53	1.01112e-05	1.16811e-06
0.55	9.71653e-06	1.13666e-06
0.57	9.65921e-06	1.14107e-06
0.59	1.11267e-05	1.22338e-06
0.61	1.09673e-05	1.207e-06
0.63	1.1039e-05	1.21645e-06
0.65	1.06423e-05	1.19514e-06
0.67	1.09117e-05	1.20614e-06
0.69	1.05617e-05	1.18441e-06
0.71	1.00578e-05	1.15622e-06
0.73	1.11072e-05	1.20796e-06
0.75	1.09575e-05	1.1935e-06
0.77	1.25735e-05	1.27761e-06
0.79	1.22537e-05	1.26219e-06
0.81	1.21181e-05	1.23671e-06
0.83	1.03195e-05	1.13232e-06
0.85	1.14621e-05	1.18827e-06
0.87	1.17837e-05	1.2251e-06
0.89	1.16411e-05	1.21992e-06
0.91	1.20813e-05	1.24375e-06
0.93	1.13346e-05	1.21012e-06
0.95	1.33081e-05	1.32234e-06
0.97	1.35058e-05	1.33923e-06
0.99	1.32592e-05	1.31932e-06
1.01	1.29208e-05	1.30359e-06
1.03	1.3829e-05	1.35115e-06
1.05	1.47278e-05	1.39159e-06
1.07	1.73676e-05	1.52413e-06
1.09	1.97485e-05	1.63092e-06
1.11	2.1196e-05	1.66084e-06
1.13	2.28495e-05	1.72924e-06
1.15	2.58601e-05	1.84933e-06
1.17	2.71855e-05	1.88851e-06
1.19	2.73946e-05	1.86612e-06
1.21	2.774e-05	1.8867e-06
1.23	3.03012e-05	1.9723e-06
1.25	3.20346e-05	2.0229e-06
1.27	3.28607e-05	2.04291e-06
1.29	3.3303e-05	2.06816e-06
1.31	3.27304e-05	2.04712e-06
1.33	3.40626e-05	2.06893e-06
1.35	-nan	-nan
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
