# {InputWorkspace: MoTe2_S1_P0_cool_down_201_230K_target_236.1576actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_cool_down_201_230K_target_236.1576actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	1.40479e-05	1.37478e-06
-1.15	1.49393e-05	1.42266e-06
-1.13	1.64098e-05	1.49686e-06
-1.11	1.81027e-05	1.57114e-06
-1.09	2.01293e-05	1.66034e-06
-1.07	2.30184e-05	1.78072e-06
-1.05	2.36874e-05	1.80598e-06
-1.03	2.65967e-05	1.90975e-06
-1.01	2.79146e-05	1.95439e-06
-0.99	3.09221e-05	2.0679e-06
-0.97	3.13987e-05	2.08502e-06
-0.95	3.13481e-05	2.0751e-06
-0.93	3.31756e-05	2.14079e-06
-0.91	3.24039e-05	2.11541e-06
-0.89	3.37526e-05	2.15979e-06
-0.87	3.29647e-05	2.13616e-06
-0.85	3.29937e-05	2.14113e-06
-0.83	3.45635e-05	2.19269e-06
-0.81	3.23188e-05	2.11261e-06
-0.79	3.09949e-05	2.0678e-06
-0.77	2.98377e-05	2.03563e-06
-0.75	2.76933e-05	1.95617e-06
-0.73	2.60316e-05	1.89711e-06
-0.71	2.40206e-05	1.8171e-06
-0.69	2.05658e-05	1.68276e-06
-0.67	1.99614e-05	1.65222e-06
-0.65	1.85789e-05	1.59072e-06
-0.63	1.59943e-05	1.47262e-06
-0.61	1.41279e-05	1.37749e-06
-0.59	1.40424e-05	1.38229e-06
-0.57	1.28815e-05	1.30349e-06
-0.55	1.20969e-05	1.27273e-06
-0.53	1.14451e-05	1.23511e-06
-0.51	1.19611e-05	1.25712e-06
-0.49	9.99604e-06	1.15151e-06
-0.47	1.04392e-05	1.18218e-06
-0.45	9.31275e-06	1.10298e-06
-0.43	9.24049e-06	1.0939e-06
-0.41	9.47436e-06	1.11986e-06
-0.39	8.80386e-06	1.07639e-06
-0.37	8.6908e-06	1.07207e-06
-0.35	8.39855e-06	1.04863e-06
-0.33	8.60153e-06	1.06272e-06
-0.31	8.75595e-06	1.07402e-06
-0.29	8.19553e-06	1.04473e-06
-0.27	8.24075e-06	1.03681e-06
-0.25	8.83856e-06	1.07943e-06
-0.23	8.55715e-06	1.06141e-06
-0.21	8.84806e-06	1.07937e-06
-0.19	7.91653e-06	1.02939e-06
-0.17	8.93804e-06	1.09131e-06
-0.15	8.53721e-06	1.07334e-06
-0.13	9.2381e-06	1.11443e-06
-0.11	9.46044e-06	1.12793e-06
-0.09	9.23068e-06	1.11118e-06
-0.0700001	8.55097e-06	1.07193e-06
-0.0500001	9.65166e-06	1.13651e-06
-0.0300001	9.55271e-06	1.12741e-06
-0.00999999	8.79946e-06	1.07563e-06
