# {InputWorkspace: MoTe2_S1_P0_cool_down_201_200K_target_206.151actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_cool_down_201_200K_target_206.151actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
0.00999999	1.02469e-05	1.16606e-06
0.03	1.02561e-05	1.15555e-06
0.05	9.12898e-06	1.09461e-06
0.0699999	9.05782e-06	1.08698e-06
0.0899999	9.61026e-06	1.11653e-06
0.11	1.00237e-05	1.13124e-06
0.13	1.01269e-05	1.13497e-06
0.15	9.68495e-06	1.09871e-06
0.17	1.02616e-05	1.12988e-06
0.19	9.4518e-06	1.09127e-06
0.21	9.70901e-06	1.10896e-06
0.23	8.37599e-06	1.02142e-06
0.25	8.56033e-06	1.0481e-06
0.27	8.67917e-06	1.05035e-06
0.29	8.6226e-06	1.04778e-06
0.31	8.67219e-06	1.04583e-06
0.33	7.55899e-06	9.81643e-07
0.35	7.67615e-06	9.95988e-07
0.37	7.92525e-06	1.00825e-06
0.39	8.23758e-06	1.02485e-06
0.41	8.08441e-06	1.0174e-06
0.43	7.28408e-06	9.72997e-07
0.45	7.92348e-06	1.01373e-06
0.47	7.75669e-06	1.00548e-06
0.49	8.40981e-06	1.04686e-06
0.51	8.05777e-06	1.0192e-06
0.53	7.81409e-06	1.00474e-06
0.55	7.62709e-06	9.8932e-07
0.57	7.97533e-06	1.01815e-06
0.59	7.86807e-06	1.00931e-06
0.61	8.18402e-06	1.02958e-06
0.63	7.71895e-06	1.00077e-06
0.65	8.54638e-06	1.05816e-06
0.67	8.84916e-06	1.06878e-06
0.69	8.19337e-06	1.03343e-06
0.71	9.0642e-06	1.08602e-06
0.73	8.8063e-06	1.057e-06
0.75	1.07458e-05	1.17776e-06
0.77	1.09865e-05	1.16194e-06
0.79	1.30055e-05	1.27365e-06
0.81	1.4773e-05	1.33243e-06
0.83	1.71585e-05	1.46578e-06
0.85	1.77591e-05	1.48222e-06
0.87	1.91029e-05	1.52607e-06
0.89	2.20462e-05	1.6343e-06
0.91	2.48325e-05	1.76052e-06
0.93	2.80286e-05	1.90743e-06
0.95	2.77789e-05	1.90207e-06
0.97	2.92049e-05	1.95164e-06
0.99	2.96491e-05	1.9688e-06
1.01	3.25429e-05	2.12301e-06
1.03	3.15491e-05	2.08394e-06
1.05	3.10821e-05	2.06412e-06
1.07	3.25568e-05	2.12033e-06
1.09	3.50321e-05	2.22257e-06
1.11	3.26962e-05	2.12605e-06
1.13	3.18873e-05	2.09508e-06
1.15	2.8405e-05	1.97598e-06
1.17	2.79512e-05	1.95324e-06
1.19	2.49631e-05	1.8339e-06
1.21	2.43021e-05	1.80731e-06
1.23	2.14002e-05	1.70153e-06
1.25	1.92583e-05	1.60318e-06
1.27	1.74161e-05	1.49601e-06
1.29	1.40907e-05	1.35799e-06
1.31	1.33921e-05	1.32667e-06
1.33	1.24708e-05	1.26666e-06
1.35	-nan	-nan
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
