# {InputWorkspace: MoTe2_S1_P0_warm_up_201_260K_target_254.2566actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_warm_up_201_260K_target_254.2566actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	1.13728e-05	1.011e-06
-1.15	1.42407e-05	1.13509e-06
-1.13	1.60231e-05	1.20218e-06
-1.11	1.75412e-05	1.25756e-06
-1.09	1.90666e-05	1.31865e-06
-1.07	2.04326e-05	1.36699e-06
-1.05	2.10943e-05	1.38646e-06
-1.03	2.31906e-05	1.45939e-06
-1.01	2.51046e-05	1.51895e-06
-0.99	2.63074e-05	1.55784e-06
-0.97	2.6485e-05	1.5689e-06
-0.95	2.71544e-05	1.58716e-06
-0.93	2.78999e-05	1.60608e-06
-0.91	2.77477e-05	1.60438e-06
-0.89	2.83029e-05	1.62191e-06
-0.87	2.6767e-05	1.57613e-06
-0.85	2.75111e-05	1.59867e-06
-0.83	2.7577e-05	1.60745e-06
-0.81	2.56933e-05	1.54324e-06
-0.79	2.33794e-05	1.47585e-06
-0.77	2.24141e-05	1.44272e-06
-0.75	2.18382e-05	1.42316e-06
-0.73	1.96353e-05	1.34296e-06
-0.71	1.81025e-05	1.28308e-06
-0.69	1.63964e-05	1.22076e-06
-0.67	1.34675e-05	1.10143e-06
-0.65	1.27595e-05	1.06868e-06
-0.63	1.20943e-05	1.03126e-06
-0.61	1.05649e-05	9.66276e-07
-0.59	1.05694e-05	9.59405e-07
-0.57	9.61025e-06	9.12868e-07
-0.55	9.60191e-06	9.11704e-07
-0.53	9.34463e-06	8.98183e-07
-0.51	9.43032e-06	9.0755e-07
-0.49	8.67302e-06	8.68557e-07
-0.47	8.37231e-06	8.52097e-07
-0.45	8.75628e-06	8.73718e-07
-0.43	8.72524e-06	8.76063e-07
-0.41	8.54883e-06	8.713e-07
-0.39	8.52775e-06	8.64692e-07
-0.37	8.69107e-06	8.74795e-07
-0.35	8.66778e-06	8.77695e-07
-0.33	8.56767e-06	8.68766e-07
-0.31	8.93788e-06	8.91766e-07
-0.29	8.3926e-06	8.64693e-07
-0.27	8.58506e-06	8.73878e-07
-0.25	8.7404e-06	8.86342e-07
-0.23	8.08861e-06	8.48853e-07
-0.21	8.17171e-06	8.54337e-07
-0.19	8.57508e-06	8.8138e-07
-0.17	8.47933e-06	8.74865e-07
-0.15	8.75032e-06	8.92957e-07
-0.13	9.17065e-06	9.11896e-07
-0.11	8.86996e-06	8.92839e-07
-0.09	9.00775e-06	9.03907e-07
-0.0700001	9.06198e-06	9.04936e-07
-0.0500001	9.16638e-06	9.08721e-07
-0.0300001	9.82115e-06	9.41924e-07
-0.00999999	9.62741e-06	9.26215e-07
