# {InputWorkspace: MoTe2_S1_P0_cool_down_201_180K_target_186.1543actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_cool_down_201_180K_target_186.1543actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	1.51379e-05	1.43048e-06
-1.15	1.60701e-05	1.47691e-06
-1.13	1.95232e-05	1.64264e-06
-1.11	2.20258e-05	1.74324e-06
-1.09	2.44933e-05	1.83734e-06
-1.07	2.73004e-05	1.9374e-06
-1.05	2.85907e-05	1.98668e-06
-1.03	3.09201e-05	2.06456e-06
-1.01	3.28031e-05	2.13216e-06
-0.99	3.35097e-05	2.1571e-06
-0.97	3.58403e-05	2.23074e-06
-0.95	3.54343e-05	2.21717e-06
-0.93	3.61388e-05	2.24499e-06
-0.91	3.66526e-05	2.25637e-06
-0.89	3.6077e-05	2.24543e-06
-0.87	3.67609e-05	2.26297e-06
-0.85	3.56746e-05	2.22933e-06
-0.83	3.23353e-05	2.11731e-06
-0.81	3.15721e-05	2.0935e-06
-0.79	2.90165e-05	2.00122e-06
-0.77	2.56115e-05	1.88125e-06
-0.75	2.45187e-05	1.83476e-06
-0.73	2.10544e-05	1.70044e-06
-0.71	1.99522e-05	1.65254e-06
-0.69	1.72855e-05	1.52707e-06
-0.67	1.39583e-05	1.36426e-06
-0.65	1.32655e-05	1.33318e-06
-0.63	1.28974e-05	1.29375e-06
-0.61	1.08424e-05	1.18911e-06
-0.59	1.0907e-05	1.18551e-06
-0.57	1.01931e-05	1.1501e-06
-0.55	9.42361e-06	1.10067e-06
-0.53	9.25137e-06	1.09568e-06
-0.51	9.68156e-06	1.11971e-06
-0.49	9.3887e-06	1.09588e-06
-0.47	8.48857e-06	1.05744e-06
-0.45	9.0544e-06	1.0898e-06
-0.43	9.08427e-06	1.09665e-06
-0.41	8.84777e-06	1.08865e-06
-0.39	8.69288e-06	1.07041e-06
-0.37	8.68265e-06	1.06946e-06
-0.35	8.10864e-06	1.03991e-06
-0.33	9.05435e-06	1.10288e-06
-0.31	8.55539e-06	1.06691e-06
-0.29	9.00287e-06	1.0941e-06
-0.27	8.15279e-06	1.04261e-06
-0.25	8.93287e-06	1.08851e-06
-0.23	8.37312e-06	1.05229e-06
-0.21	8.52237e-06	1.06655e-06
-0.19	8.50081e-06	1.07467e-06
-0.17	8.70461e-06	1.0891e-06
-0.15	9.21935e-06	1.12104e-06
-0.13	9.42917e-06	1.13152e-06
-0.11	1.0096e-05	1.16603e-06
-0.09	1.05098e-05	1.19534e-06
-0.0700001	9.12468e-06	1.10812e-06
-0.0500001	9.49007e-06	1.12104e-06
-0.0300001	1.02273e-05	1.16952e-06
-0.00999999	9.66425e-06	1.12891e-06
