# {InputWorkspace: MoTe2_S1_P0_cool_down_201_240K_target_246.1111actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_cool_down_201_240K_target_246.1111actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	1.50734e-05	1.42249e-06
-1.15	1.35169e-05	1.34784e-06
-1.13	1.5358e-05	1.43905e-06
-1.11	1.53613e-05	1.44019e-06
-1.09	1.72497e-05	1.52315e-06
-1.07	1.85994e-05	1.58646e-06
-1.05	1.93357e-05	1.62263e-06
-1.03	1.9967e-05	1.64479e-06
-1.01	2.18169e-05	1.72435e-06
-0.99	2.40391e-05	1.8189e-06
-0.97	2.52025e-05	1.85205e-06
-0.95	2.51415e-05	1.85403e-06
-0.93	2.62769e-05	1.90152e-06
-0.91	2.68661e-05	1.9224e-06
-0.89	2.77727e-05	1.95415e-06
-0.87	2.94556e-05	2.01308e-06
-0.85	2.84521e-05	1.98168e-06
-0.83	2.98117e-05	2.02628e-06
-0.81	2.80475e-05	1.96121e-06
-0.79	2.82062e-05	1.97455e-06
-0.77	2.79026e-05	1.96124e-06
-0.75	2.59753e-05	1.88485e-06
-0.73	2.54788e-05	1.87631e-06
-0.71	2.50306e-05	1.85999e-06
-0.69	2.44324e-05	1.83537e-06
-0.67	2.3544e-05	1.80323e-06
-0.65	2.21512e-05	1.74407e-06
-0.63	2.02926e-05	1.67544e-06
-0.61	1.96349e-05	1.64058e-06
-0.59	1.73906e-05	1.55115e-06
-0.57	1.64727e-05	1.50378e-06
-0.55	1.47696e-05	1.41674e-06
-0.53	1.39063e-05	1.37521e-06
-0.51	1.43665e-05	1.39403e-06
-0.49	1.20765e-05	1.27652e-06
-0.47	1.1568e-05	1.24711e-06
-0.45	1.2339e-05	1.29334e-06
-0.43	1.11121e-05	1.21932e-06
-0.41	1.13512e-05	1.23544e-06
-0.39	9.67807e-06	1.13808e-06
-0.37	9.53445e-06	1.13192e-06
-0.35	1.04144e-05	1.18578e-06
-0.33	1.00757e-05	1.16492e-06
-0.31	8.86998e-06	1.09059e-06
-0.29	8.4526e-06	1.04987e-06
-0.27	9.165e-06	1.10429e-06
-0.25	8.82737e-06	1.07497e-06
-0.23	8.09416e-06	1.03666e-06
-0.21	8.60486e-06	1.06101e-06
-0.19	8.2139e-06	1.04846e-06
-0.17	9.01174e-06	1.08988e-06
-0.15	8.53344e-06	1.06941e-06
-0.13	8.86991e-06	1.08885e-06
-0.11	9.45634e-06	1.12469e-06
-0.09	8.44007e-06	1.06344e-06
-0.0700001	8.91626e-06	1.08572e-06
-0.0500001	9.0817e-06	1.101e-06
-0.0300001	8.71629e-06	1.06531e-06
-0.00999999	8.69144e-06	1.05648e-06
