# {InputWorkspace: MoTe2_S1_P0_cool_down_201_270K_target_275.3359actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_cool_down_201_270K_target_275.3359actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	1.7783e-05	1.55127e-06
-1.15	1.77256e-05	1.55231e-06
-1.13	1.76336e-05	1.54372e-06
-1.11	1.72078e-05	1.53369e-06
-1.09	1.79282e-05	1.55989e-06
-1.07	1.77637e-05	1.54999e-06
-1.05	1.65559e-05	1.49414e-06
-1.03	1.6769e-05	1.49497e-06
-1.01	1.66737e-05	1.48064e-06
-0.99	1.57489e-05	1.44363e-06
-0.97	1.50396e-05	1.40415e-06
-0.95	1.51511e-05	1.41233e-06
-0.93	1.48904e-05	1.38239e-06
-0.91	1.385e-05	1.33904e-06
-0.89	1.39491e-05	1.34939e-06
-0.87	1.51308e-05	1.4161e-06
-0.85	1.79609e-05	1.54483e-06
-0.83	1.78926e-05	1.54018e-06
-0.81	1.94505e-05	1.61787e-06
-0.79	1.9305e-05	1.61811e-06
-0.77	2.06295e-05	1.677e-06
-0.75	2.03961e-05	1.66662e-06
-0.73	2.07214e-05	1.68095e-06
-0.71	2.14546e-05	1.71523e-06
-0.69	2.21996e-05	1.74537e-06
-0.67	2.23733e-05	1.75812e-06
-0.65	2.30088e-05	1.78165e-06
-0.63	2.35237e-05	1.80619e-06
-0.61	2.3234e-05	1.8002e-06
-0.59	2.31058e-05	1.79454e-06
-0.57	2.26131e-05	1.77015e-06
-0.55	2.37309e-05	1.817e-06
-0.53	2.22799e-05	1.76679e-06
-0.51	2.05668e-05	1.69279e-06
-0.49	1.97662e-05	1.65954e-06
-0.47	1.83098e-05	1.5954e-06
-0.45	1.67169e-05	1.52402e-06
-0.43	1.59093e-05	1.48597e-06
-0.41	1.55115e-05	1.46741e-06
-0.39	1.39912e-05	1.3837e-06
-0.37	1.37626e-05	1.37628e-06
-0.35	1.27876e-05	1.31951e-06
-0.33	1.20408e-05	1.28086e-06
-0.31	1.0525e-05	1.18167e-06
-0.29	1.08786e-05	1.19887e-06
-0.27	9.77764e-06	1.14017e-06
-0.25	8.82504e-06	1.08169e-06
-0.23	8.14941e-06	1.03532e-06
-0.21	7.84106e-06	1.02153e-06
-0.19	8.47074e-06	1.06281e-06
-0.17	7.55635e-06	9.97953e-07
-0.15	8.52202e-06	1.07049e-06
-0.13	9.01295e-06	1.10014e-06
-0.11	8.56765e-06	1.06563e-06
-0.09	7.55322e-06	9.94082e-07
-0.0700001	8.65773e-06	1.07242e-06
-0.0500001	7.97354e-06	1.02915e-06
-0.0300001	8.07488e-06	1.03119e-06
-0.00999999	8.28113e-06	1.03907e-06
