# {InputWorkspace: MoTe2_S1_P0_cool_down_201_280K_target_285.0692actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_cool_down_201_280K_target_285.0692actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	1.73358e-05	1.52431e-06
-1.15	1.78965e-05	1.55842e-06
-1.13	1.84916e-05	1.58313e-06
-1.11	1.68579e-05	1.50457e-06
-1.09	1.94027e-05	1.62462e-06
-1.07	1.65258e-05	1.49049e-06
-1.05	1.70328e-05	1.51913e-06
-1.03	1.60385e-05	1.46178e-06
-1.01	1.53271e-05	1.42568e-06
-0.99	1.60642e-05	1.46281e-06
-0.97	1.56493e-05	1.43321e-06
-0.95	1.4765e-05	1.39556e-06
-0.93	1.38449e-05	1.35292e-06
-0.91	1.3522e-05	1.33456e-06
-0.89	1.3528e-05	1.32711e-06
-0.87	1.53618e-05	1.42265e-06
-0.85	1.59592e-05	1.46053e-06
-0.83	1.6737e-05	1.48988e-06
-0.81	1.95264e-05	1.6212e-06
-0.79	1.87654e-05	1.59293e-06
-0.77	2.01345e-05	1.65421e-06
-0.75	1.90651e-05	1.60388e-06
-0.73	2.10601e-05	1.69362e-06
-0.71	2.14884e-05	1.72001e-06
-0.69	2.18582e-05	1.73601e-06
-0.67	2.1752e-05	1.72999e-06
-0.65	2.18653e-05	1.74442e-06
-0.63	2.50665e-05	1.86365e-06
-0.61	2.28368e-05	1.78098e-06
-0.59	2.46711e-05	1.8576e-06
-0.57	2.29719e-05	1.79154e-06
-0.55	2.20488e-05	1.74987e-06
-0.53	2.06605e-05	1.70002e-06
-0.51	2.138e-05	1.72767e-06
-0.49	1.8882e-05	1.6243e-06
-0.47	2.00299e-05	1.66924e-06
-0.45	1.73423e-05	1.55339e-06
-0.43	1.57532e-05	1.47954e-06
-0.41	1.47679e-05	1.43129e-06
-0.39	1.45486e-05	1.41532e-06
-0.37	1.2786e-05	1.32244e-06
-0.35	1.2429e-05	1.31251e-06
-0.33	1.19971e-05	1.27992e-06
-0.31	1.08215e-05	1.20938e-06
-0.29	1.0481e-05	1.189e-06
-0.27	9.8273e-06	1.14812e-06
-0.25	9.07896e-06	1.09738e-06
-0.23	8.93061e-06	1.08821e-06
-0.21	9.18513e-06	1.09618e-06
-0.19	9.60763e-06	1.12804e-06
-0.17	8.93795e-06	1.09198e-06
-0.15	8.17118e-06	1.04875e-06
-0.13	8.11359e-06	1.03303e-06
-0.11	9.08071e-06	1.10185e-06
-0.09	8.21275e-06	1.04761e-06
-0.0700001	8.90057e-06	1.08251e-06
-0.0500001	7.35421e-06	9.92986e-07
-0.0300001	8.13036e-06	1.02964e-06
-0.00999999	7.84641e-06	1.01527e-06
